Family.Referent.Species;Genus.Referent.Species;Referent.Species.Name;Author.Referent.Species;Species.Status;Occurrence.Status;Major.Tributary.Name;Sub_drainage;Endemism_Amazon
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Coari;Coari;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Curua Una;Curua_Una;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Japurá;Caqueta;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Japurá;Japura;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Jari;Jari;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Javari;Javary;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Juruá;Jurua;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Jutaí;Jutai;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Madeira;Abuna;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Madeira;Andira;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Madeira;Aripuana;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Madeira;Beni;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Madeira;Blanco_Baures;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Madeira;Candeias;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Madeira;Canuma;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Madeira;Guapore;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Madeira;Itonamas;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Madeira;Jiparana;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Madeira;Luna;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Madeira;Madera1;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Madeira;Madera4;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Madeira;Madera5;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Madeira;Madre_Dios;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Madeira;Mamore1;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Marañon;Huallaga;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Marañon;Maranon1;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Marañon;Maranon2;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Marañon;Pastaza;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Marañon;Tigre;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Napo;Curaray;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Napo;Napo1;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Napo;Napo2;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Negro;Branco;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Negro;Negro1;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Negro;Negro2;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Negro;Negro3;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Negro;Negro4;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Negro;Unini;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Purus;Purus1;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Purus;Purus2;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Purus;Purus3;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Putumayo;Putumayo;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Solimoes;Amazon10;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Solimoes;Amazon11;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Solimoes;Amazon12;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Solimoes;Amazon6;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Solimoes;Amazon8;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Solimoes;Amazon9;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Tapajós;Tapajos1;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Tapajós;Teles_Pires;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Tefé;Tefe;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Trombetas;Trombetas;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Uatumã;Uatuma;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Ucayali;Pachitea;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Ucayali;Ucayali1;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Ucayali;Urubamba;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Xingu;Bacaja;
Achiridae;Hypoclinemus;Hypoclinemus.mentalis;(Günther, 1862);native;valid;Xingu;Xingu1;
Achiridae;Pnictes;Pnictes.asphyxiatus;(Jordan, 1889);native;questionable;Amazonas;Amazon5;
Achiridae;Pnictes;Pnictes.asphyxiatus;(Jordan, 1889);native;questionable;Madeira;Luna;
Achiridae;Trinectes;Trinectes.maculatus;(Bloch & Schneider, 1801);native;questionable;Madeira;Blanco_Baures;
Alepocephalidae;Talismania;Talismania.homoptera;(Vaillant, 1888);native;marine;Xingu;Iriri;
Alestidae;Phenacogrammus;Phenacogrammus.interruptus;(Boulenger, 1899);exotic;;Madeira;Grande;
Anablepidae;Anableps;Anableps.anableps;(Linnaeus 1758);native;questionable;Amazonas;Amazon4;
Anablepidae;Jenynsia;Jenynsia.alternimaculata;(Fowler, 1940);native;questionable;Madeira;Grande;
Anablepidae;Jenynsia;Jenynsia.alternimaculata;(Fowler, 1940);native;questionable;Madeira;Itonamas;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Amazonas;Amazon2;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Amazonas;Amazon3;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Amazonas;Amazon5;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Coari;Coari;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Japurá;Caqueta;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Japurá;Japura;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Javari;Javary;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Juruá;Jurua;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Madeira;Beni;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Madeira;Blanco_Baures;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Madeira;Candeias;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Madeira;Chapare;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Madeira;Guapore;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Madeira;Isiboro;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Madeira;Luna;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Madeira;Madera1;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Madeira;Madera4;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Madeira;Madera5;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Madeira;Madre_Dios;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Madeira;Mamore1;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Madeira;Mamore2;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Madeira;Orthon;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Madeira;Yacuma;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Marañon;Maranon2;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Marañon;Pastaza;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Marañon;Santiago;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Marañon;Tigre;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Napo;Curaray;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Napo;Napo1;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Napo;Napo2;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Negro;Negro1;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Negro;Uaupes;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Purus;Purus1;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Purus;Purus2;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Purus;Purus3;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Putumayo;Putumayo;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Solimoes;Amazon11;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Solimoes;Amazon12;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Solimoes;Amazon6;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Solimoes;Amazon7;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Solimoes;Amazon8;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Tapajós;Tapajos1;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Tapajós;Tapajos2;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Ucayali;Pachitea;
Anostomidae;Abramites;Abramites.hypselonotus;(Günther, 1868);native;valid;Ucayali;Ucayali1;
Anostomidae;Anostomoides;Anostomoides.atrianalis;Pellegrin, 1909;native;questionable;Japurá;Caqueta;
Anostomidae;Anostomoides;Anostomoides.atrianalis;Pellegrin, 1909;native;questionable;Madeira;Blanco_Baures;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Amazonas;Amazon3;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Amazonas;Amazon4;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Japurá;Japura;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Javari;Javary;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Juruá;Jurua;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Madeira;Abuna;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Madeira;Aripuana;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Madeira;Blanco_Baures;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Madeira;Candeias;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Madeira;Guapore;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Madeira;Jiparana;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Madeira;Madera2;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Madeira;Madera3;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Madeira;Madera4;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Negro;Branco;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Negro;Negro1;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Negro;Negro3;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Negro;Negro4;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Negro;Uaupes;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Purus;Purus1;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Solimoes;Amazon10;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Solimoes;Amazon12;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Solimoes;Amazon6;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Tapajós;Tapajos1;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Tapajós;Tapajos2;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Tapajós;Teles_Pires;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Trombetas;Trombetas;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Uatumã;Uatuma;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Xingu;Iriri;
Anostomidae;Anostomoides;Anostomoides.laticeps;(Eigenmann, 1912);native;valid;Xingu;Xingu1;
Anostomidae;Anostomoides;Anostomoides.passionis;Santos & Zuanon, 2006;native;valid;Tapajós;Teles_Pires;1
Anostomidae;Anostomoides;Anostomoides.passionis;Santos & Zuanon, 2006;native;valid;Xingu;Iriri;1
Anostomidae;Anostomoides;Anostomoides.passionis;Santos & Zuanon, 2006;native;valid;Xingu;Xingu1;1
Anostomidae;Anostomus;Anostomus.anostomus;(Linnaeus, 1758);native;valid;Amazonas;Amazon3;
Anostomidae;Anostomus;Anostomus.anostomus;(Linnaeus, 1758);native;valid;Jari;Jari;
Anostomidae;Anostomus;Anostomus.anostomus;(Linnaeus, 1758);native;valid;Madeira;Aripuana;
Anostomidae;Anostomus;Anostomus.anostomus;(Linnaeus, 1758);native;valid;Madeira;Madre_Dios;
Anostomidae;Anostomus;Anostomus.anostomus;(Linnaeus, 1758);native;valid;Madeira;Mamore1;
Anostomidae;Anostomus;Anostomus.anostomus;(Linnaeus, 1758);native;valid;Marañon;Maranon1;
Anostomidae;Anostomus;Anostomus.anostomus;(Linnaeus, 1758);native;valid;Napo;Curaray;
Anostomidae;Anostomus;Anostomus.anostomus;(Linnaeus, 1758);native;valid;Negro;Branco;
Anostomidae;Anostomus;Anostomus.anostomus;(Linnaeus, 1758);native;valid;Negro;Negro2;
Anostomidae;Anostomus;Anostomus.anostomus;(Linnaeus, 1758);native;valid;Negro;Negro3;
Anostomidae;Anostomus;Anostomus.anostomus;(Linnaeus, 1758);native;valid;Negro;Negro4;
Anostomidae;Anostomus;Anostomus.anostomus;(Linnaeus, 1758);native;valid;Negro;Uaupes;
Anostomidae;Anostomus;Anostomus.anostomus;(Linnaeus, 1758);native;valid;Putumayo;Putumayo;
Anostomidae;Anostomus;Anostomus.anostomus;(Linnaeus, 1758);native;valid;Solimoes;Amazon12;
Anostomidae;Anostomus;Anostomus.anostomus;(Linnaeus, 1758);native;valid;Xingu;Xingu4;
Anostomidae;Anostomus;Anostomus.longus;Géry, 1961;native;valid;Marañon;Maranon1;1
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Amazonas;Amazon1;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Amazonas;Amazon2;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Amazonas;Amazon3;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Amazonas;Amazon4;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Curuá;Curua;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Madeira;Aripuana;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Madeira;Blanco_Baures;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Madeira;Guapore;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Madeira;Jiparana;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Madeira;Madera1;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Madeira;Roosevelt;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Negro;Branco;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Negro;Demini;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Negro;Negro3;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Negro;Negro4;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Negro;Uaupes;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Tapajós;Arinos;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Tapajós;Jamanxim;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Tapajós;Tapajos1;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Tapajós;Tapajos2;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Tapajós;Teles_Pires;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Xingu;Bacaja;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Xingu;Fresco;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Xingu;Iriri;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Xingu;Xingu1;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Xingu;Xingu2;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Xingu;Xingu3;
Anostomidae;Anostomus;Anostomus.ternetzi;Fernández-Yépez, 1949;native;valid;Xingu;Xingu4;
Anostomidae;Gnathodolus;Gnathodolus.bidens;Myers, 1927;native;valid;Amazonas;Amazon4;
Anostomidae;Gnathodolus;Gnathodolus.bidens;Myers, 1927;native;valid;Madeira;Candeias;
Anostomidae;Gnathodolus;Gnathodolus.bidens;Myers, 1927;native;valid;Negro;Uaupes;
Anostomidae;Gnathodolus;Gnathodolus.bidens;Myers, 1927;native;valid;Tapajós;Teles_Pires;
Anostomidae;Gnathodolus;Gnathodolus.bidens;Myers, 1927;native;valid;Uatumã;Uatuma;
Anostomidae;Gnathodolus;Gnathodolus.bidens;Myers, 1927;native;valid;Xingu;Xingu1;
Anostomidae;Gnathodolus;Gnathodolus.bidens;Myers, 1927;native;valid;Xingu;Xingu2;
Anostomidae;Hypomasticus;Hypomasticus.julii;(Santos, Jégu & Lima, 1996);native;valid;Amazonas;Amazon3;
Anostomidae;Hypomasticus;Hypomasticus.julii;(Santos, Jégu & Lima, 1996);native;valid;Jari;Jari;
Anostomidae;Hypomasticus;Hypomasticus.julii;(Santos, Jégu & Lima, 1996);native;valid;Negro;Branco;
Anostomidae;Hypomasticus;Hypomasticus.julii;(Santos, Jégu & Lima, 1996);native;valid;Tapajós;Jamanxim;
Anostomidae;Hypomasticus;Hypomasticus.julii;(Santos, Jégu & Lima, 1996);native;valid;Tapajós;Juruena;
Anostomidae;Hypomasticus;Hypomasticus.julii;(Santos, Jégu & Lima, 1996);native;valid;Tapajós;Teles_Pires;
Anostomidae;Hypomasticus;Hypomasticus.julii;(Santos, Jégu & Lima, 1996);native;valid;Trombetas;Trombetas;
Anostomidae;Hypomasticus;Hypomasticus.julii;(Santos, Jégu & Lima, 1996);native;valid;Xingu;Bacaja;
Anostomidae;Hypomasticus;Hypomasticus.julii;(Santos, Jégu & Lima, 1996);native;valid;Xingu;Iriri;
Anostomidae;Hypomasticus;Hypomasticus.julii;(Santos, Jégu & Lima, 1996);native;valid;Xingu;Xingu1;
Anostomidae;Hypomasticus;Hypomasticus.julii;(Santos, Jégu & Lima, 1996);native;valid;Xingu;Xingu2;
Anostomidae;Hypomasticus;Hypomasticus.julii;(Santos, Jégu & Lima, 1996);native;valid;Xingu;Xingu3;
Anostomidae;Hypomasticus;Hypomasticus.julii;(Santos, Jégu & Lima, 1996);native;valid;Xingu;Xingu4;
Anostomidae;Hypomasticus;Hypomasticus.lineomaculatus;Birindelli, Peixoto, Wosiacki & Britski, 2013;native;valid;Amazonas;Amazon2;1
Anostomidae;Hypomasticus;Hypomasticus.lineomaculatus;Birindelli, Peixoto, Wosiacki & Britski, 2013;native;valid;Curuá;Curua;1
Anostomidae;Hypomasticus;Hypomasticus.lineomaculatus;Birindelli, Peixoto, Wosiacki & Britski, 2013;native;valid;Jari;Jari;1
Anostomidae;Hypomasticus;Hypomasticus.lineomaculatus;Birindelli, Peixoto, Wosiacki & Britski, 2013;native;valid;Xingu;Iriri;1
Anostomidae;Hypomasticus;Hypomasticus.megalepis;(Günther, 1863);native;valid;Amazonas;Amazon3;
Anostomidae;Hypomasticus;Hypomasticus.megalepis;(Günther, 1863);native;valid;Amazonas;Amazon4;
Anostomidae;Hypomasticus;Hypomasticus.megalepis;(Günther, 1863);native;valid;Jari;Jari;
Anostomidae;Hypomasticus;Hypomasticus.megalepis;(Günther, 1863);native;valid;Madeira;Canuma;
Anostomidae;Hypomasticus;Hypomasticus.megalepis;(Günther, 1863);native;valid;Negro;Branco;
Anostomidae;Hypomasticus;Hypomasticus.megalepis;(Günther, 1863);native;valid;Tapajós;Juruena;
Anostomidae;Hypomasticus;Hypomasticus.megalepis;(Günther, 1863);native;valid;Tapajós;Teles_Pires;
Anostomidae;Hypomasticus;Hypomasticus.megalepis;(Günther, 1863);native;valid;Trombetas;Trombetas;
Anostomidae;Hypomasticus;Hypomasticus.megalepis;(Günther, 1863);native;valid;Uatumã;Uatuma;
